gene,name,molecule,if_important
4259,FAM150B,gene,0
4260,ACP1,gene,0
4261,SH3YL1,gene,0
4262,FAM110C,gene,0
4263,LAMB1,gene,0
4264,DLD,gene,0
4265,SLC26A3,gene,0
4266,CBLL1,gene,0
4267,SLC26A4,gene,0
4268,BCAP29,gene,0
4269,DUS4L,gene,0
4270,COG5,gene,0
4271,GPR22,gene,0
4272,HBP1,gene,0
4273,PRKAR2B,gene,1
4274,PIK3CG,gene,0
4275,2010109K11RIK,gene,0
4276,NAMPT,gene,0
4277,GDAP10,gene,0
4278,4933406C10RIK,gene,0
4279,SYPL,gene,0
4280,CDHR3,gene,0
4281,F730043M19RIK,gene,0
4282,ATXN7L1_LOC1,gene,0
4283,ATXN7L1_LOC2,gene,0
4284,EFCAB10,gene,0
4285,TWISTNB,gene,0
4286,FERD3L,gene,0
4287,TWIST1,gene,0
4288,HDAC9,gene,0
4289,PRPS1L1,gene,0
4290,SNX13,gene,0
4291,MIR680-3,gene,0
4292,AHR,gene,0
4293,9130015A21RIK,gene,0
4294,AGR3,gene,0
4295,AGR2,gene,0
4296,TSPAN13,gene,0
4297,GM5434,gene,0
4298,BZW2,gene,0
4299,ANKMY2,gene,0
4300,1700108M19RIK,gene,0
4301,SOSTDC1,gene,0
4302,ISPD,gene,0
4303,MEOX2,gene,0
4304,AGMO,gene,0
4305,DGKB,gene,0
4306,4930428E07RIK,gene,0
4307,ETV1,gene,0
4308,ARL4A,gene,0
4309,SCIN,gene,0
4310,GM889,gene,0
4311,IFRD1,gene,0
4312,MIR1938,gene,0
4313,GM7008,gene,0
4314,ZFP277,gene,0
4315,DOCK4,gene,0
4316,IMMP2L,gene,0
4317,LRRN3,gene,0
4318,DNAJB9,gene,0
4319,GM2027,gene,0
4320,PNPLA8,gene,0
4321,NRCAM,gene,0
4322,STXBP6,gene,0
4323,NOVA1,gene,0
4324,FOXG1,gene,0
4325,3110039M20RIK,gene,0
4326,1810007C17RIK,gene,0
4327,PRKD1,gene,0
4328,G2E3,gene,0
4329,SCFD1,gene,0
4330,COCH,gene,0
4331,STRN3,gene,0
4332,AP4S1,gene,0
4333,HECTD1,gene,0
4334,HEATR5A,gene,0
4335,6530401N04RIK,gene,0
4336,GPR33,gene,0
4337,NUBPL,gene,0
4338,ARHGAP5,gene,0
4339,1700031P21RIK,gene,0
4340,AKAP6,gene,0
4341,NPAS3,gene,0
4342,EGLN3,gene,0
4343,GM7550,gene,0
4344,1110002B05RIK,gene,0
4345,MIR1892,gene,0
4346,EAPP,gene,0
4347,SNX6,gene,0
4348,CFL2,gene,0
4349,BAZ1A,gene,0
4350,2700097O09RIK,gene,0
4351,SRP54A_LOC1,gene,0
4352,1700047I17RIK2_LOC2,gene,0
4353,FAM177A_LOC1,gene,0
4354,SRP54B,gene,0
4355,SRP54A_LOC2,gene,0
4356,1700047I17RIK2_LOC1,gene,0
4357,FAM177A_LOC2,gene,0
4358,SRP54C,gene,0
4359,PPP2R3C,gene,0
4360,1110008L16RIK,gene,0
4361,PSMA6,gene,0
4362,NFKBIA,gene,0
4363,ALDOART2,gene,0
4364,INSM2,gene,0
4365,RALGAPA1,gene,0
4366,BRMS1L,gene,0
4367,GM19990,gene,0
4368,MBIP,gene,0
4369,E030019B13RIK,gene,0
4370,NKX2-1,gene,0
4371,C87198,gene,0
4372,NKX2-9,gene,0
4373,PAX9,gene,0
4374,SLC25A21,gene,0
4375,PRPS1L3,gene,0
4376,MIPOL1,gene,0
4377,FOXA1,gene,0
4378,4921506M07RIK,gene,0
4379,SSTR1,gene,0
4380,CLEC14A,gene,0
4381,SEC23A,gene,0
4382,SIP1,gene,0
4383,TRAPPC6B,gene,0
4384,PNN,gene,0
4385,MIA2,gene,0
4386,CTAGE5,gene,0
4387,FBXO33,gene,0
4388,GM20063,gene,0
4389,LRFN5,gene,0
4390,FSCB,gene,0
4391,GM527,gene,0
4392,KLHL28,gene,0
4393,FAM179B,gene,0
4394,PRPF39,gene,0
4395,FKBP3,gene,0
4396,FANCM,gene,0
4397,MIS18BP1,gene,0
4398,WDR20B,gene,0
4399,RPL10L,gene,0
4400,MDGA2,gene,0
4401,GM17821,gene,0
4402,RPS29,gene,0
4403,LRR1,gene,0
4404,RPL36AL,gene,0
4405,MGAT2,gene,0
4406,1110034A24RIK,gene,0
4407,9330151L19RIK,gene,0
4408,POLE2,gene,0
4409,KLHDC1,gene,0
4410,KLHDC2,gene,0
4411,NEMF,gene,0
4412,ARF6,gene,0
4413,5830428M24RIK,gene,0
4414,METTL21D,gene,0
4415,SOS2,gene,0
4416,L2HGDH,gene,0
4417,ATP5S,gene,0
4418,CDKL1,gene,0
4419,MIR681,gene,0
4420,4930512B01RIK,gene,0
4421,MAP4K5,gene,0
4422,4931403G20RIK,gene,0
4423,ATL1,gene,0
4424,GM3086,gene,0
4425,SAV1,gene,0
4426,NIN,gene,0
4427,ABHD12B,gene,0
4428,PYGL,gene,0
4429,F730035M05RIK,gene,0
4430,TRIM9,gene,0
4431,TMX1,gene,0
4432,FRMD6,gene,0
4433,ACTR10,gene,0
4434,PSMA3,gene,0
4435,3110056K07RIK,gene,0
4436,ARID4A,gene,0
4437,TOMM20L,gene,0
4438,TIMM9,gene,0
4439,2700049A03RIK,gene,0
4440,DACT1,gene,0
4441,4930404H11RIK,gene,0
4442,DAAM1,gene,0
4443,GPR135,gene,0
4444,2810055F11RIK,gene,0
4445,JKAMP,gene,0
4446,4930403N07RIK,gene,0
4447,RTN1,gene,0
4448,LRRC9,gene,0
4449,1810048J11RIK,gene,0
4450,DHRS7,gene,0
4451,PPM1A,gene,0
4452,4930447C04RIK,gene,0
4453,SIX6,gene,0
4454,SIX1,gene,0
4455,SIX4,gene,0
4456,MNAT1,gene,0
4457,TRMT5,gene,0
4458,SLC38A6,gene,0
4459,D830013O20RIK,gene,0
4460,TMEM30B,gene,0
4461,2210039B01RIK,gene,0
4462,PRKCH,gene,0
4463,HIF1A,gene,0
4464,SNAPC1,gene,0
4465,SYT16,gene,0
4466,1700086L19RIK,gene,0
4467,DBPHT2,gene,0
4468,KCNH5,gene,0
4469,RHOJ,gene,0
4470,GPHB5,gene,0
4471,PPP2R5E,gene,0
4472,WDR89,gene,0
4473,RPLP2-PS1,gene,0
4474,SGPP1,gene,0
4475,SYNE2,gene,0
4476,ESR2,gene,0
4477,TEX21,gene,0
4478,MTHFD1,gene,0
4479,AKAP5,gene,0
4480,ZBTB25,gene,0
4481,ZBTB1,gene,0
4482,HSPA2,gene,0
4483,PPP1R36,gene,0
4484,GM10451,gene,0
4485,MIR5135,gene,0
4486,PLEKHG3,gene,0
4487,AI463170,gene,0
4488,SPNB1,gene,0
4489,CHURC1,gene,0
4490,GPX2,gene,0
4491,RAB15,gene,0
4492,FNTB,gene,0
4493,MAX,gene,0
4494,FUT8,gene,0
4495,GPHN,gene,0
4496,FAM71D,gene,0
4497,MPP5,gene,0
4498,ATP6V1D,gene,0
4499,EIF2S1,gene,0
4500,PLEK2,gene,0
4501,TMEM229B,gene,1
4502,PLEKHH1,gene,0
4503,PIGH,gene,0
4504,ARG2,gene,0
4505,VTI1B,gene,0
4506,RDH11,gene,0
4507,RDH12,gene,0
4508,ZFYVE26,gene,0
4509,RAD51L1,gene,0
4510,ZFP36L1,gene,0
4511,2310015A10RIK,gene,0
4512,ACTN1,gene,0
4513,DCAF5,gene,0
4514,MIR1843,gene,0
4515,SCARNA3B,gene,0
4516,EXD2,gene,0
4517,2310002D06RIK,gene,0
4518,GALNTL1,gene,0
4519,ERH,gene,0
4520,SLC39A9,gene,0
4521,0610009B14RIK,gene,0
4522,3830431G21RIK,gene,0
4523,GM1568,gene,0
4524,4933426M11RIK,gene,0
4525,1700052I22RIK,gene,0
4526,GM20337,gene,0
4527,SRSF5,gene,0
4528,SLC10A1,gene,0
4529,SMOC1,gene,0
4530,MIR3067,gene,0
4531,SLC8A3,gene,0
4532,GM4787,gene,0
4533,ADAM4,gene,0
4534,COX16,gene,0
4535,SYNJ2BP,gene,0
4536,ADAM21,gene,0
4537,MED6,gene,0
4538,TTC9,gene,0
4539,MAP3K9,gene,0
4540,PCNX,gene,0
4541,SIPA1L1,gene,0
4542,RGS6,gene,0
4543,1700085C21RIK,gene,0
4544,DPF3,gene,0
4545,DCAF4,gene,0
4546,ZFYVE1,gene,0
4547,RBM25,gene,0
4548,PSEN1,gene,0
4549,PAPLN,gene,0
4550,NUMB,gene,0
4551,2410016O06RIK,gene,0
4552,ACOT2,gene,0
4553,ACOT1,gene,0
4554,ACOT4,gene,0
4555,ACOT3,gene,0
4556,ACOT5,gene,0
4557,ACOT6,gene,0
4558,DNALC1,gene,0
4559,PNMA1,gene,0
4560,C130039O16RIK,gene,0
4561,PTGR2,gene,0
4562,ZFP410,gene,0
4563,FAM161B,gene,0
4564,COQ6,gene,0
4565,ENTPD5,gene,0
4566,2900006K08RIK,gene,0
4567,RNF113A2,gene,0
4568,ALDH6A1,gene,0
4569,LIN52,gene,0
4570,VSX2,gene,0
4571,ABCD4,gene,0
4572,VRTN,gene,0
4573,TMEM90A,gene,0
4574,NPC2,gene,0
4575,ISCA2,gene,0
4576,LTBP2,gene,0
4577,D030025P21RIK,gene,0
4578,1110018G07RIK,gene,0
4579,FCF1,gene,0
4580,YLPM1,gene,0
4581,PROX2,gene,0
4582,DLST,gene,0
4583,RPS6KL1,gene,0
4584,PGF,gene,0
4585,EIF2B2,gene,0
4586,MLH3,gene,0
4587,ACYP1,gene,0
4588,FAM164C,gene,0
4589,NEK9,gene,0
4590,TMED10,gene,0
4591,FOS,gene,0
4592,JDP2,gene,0
4593,BATF,gene,0
4594,MFSD7C,gene,0
4595,0610007P14RIK,gene,0
4596,TTLL5,gene,0
4597,TGFB3,gene,0
4598,1700019E19RIK,gene,0
4599,GM805,gene,0
4600,1700020O03RIK,gene,0
4601,ESRRB,gene,0
4602,VASH1,gene,0
4603,ANGEL1,gene,0
4604,GM6772,gene,0
4605,6430527G18RIK,gene,0
4606,2310044G17RIK,gene,0
4607,ZDHHC22,gene,0
4608,TMEM63C,gene,0
4609,NGB,gene,0
4610,POMT2,gene,0
4611,GSTZ1,gene,0
4612,TMED8,gene,0
4613,4933437F05RIK,gene,0
4614,VIPAR,gene,0
4615,AHSA1,gene,0
4616,SPTLC2,gene,0
4617,ALKBH1,gene,0
4618,MIR3068,gene,0
4619,NRP,gene,0
4620,1810035L17RIK,gene,0
4621,SNW1,gene,0
4622,GM8300,gene,0
4623,OOG1_LOC1,gene,0
4624,BB287469_LOC1,gene,0
4625,GM4027,gene,0
4626,GM16381_LOC1,gene,0
4627,BB287469_LOC2,gene,0
4628,GM16381_LOC2,gene,0
4629,GM1995,gene,0
4630,GM2016,gene,0
4631,GM2022,gene,0
4632,OOG1_LOC2,gene,0
4633,GM10436,gene,0
4634,GM5662,gene,0
4635,GM7104,gene,0
4636,GM5039,gene,0
4637,ADCK1,gene,0
4638,3200001D21RIK,gene,0
4639,NRXN3,gene,0
4640,DIO2,gene,0
4641,4930534B04RIK,gene,0
4642,5430427M07RIK,gene,0
4643,BC1,gene,0
4644,TSHR,gene,0
4645,GTF2A1,gene,0
4646,STON2,gene,0
4647,SEL1L,gene,0
4648,FLRT2,gene,0
4649,1700019M22RIK,gene,0
4650,GALC,gene,0
4651,GPR65,gene,0
4652,KCNK10,gene,0
4653,SPATA7,gene,0
4654,PTPN21,gene,0
4655,ZC3H14,gene,0
4656,EML5,gene,0
4657,TTC8,gene,0
4658,4930474N09RIK,gene,0
4659,FOXN3,gene,0
4660,1700064M15RIK,gene,0
4661,2610021K21RIK,gene,0
4662,TDP1,gene,0
4663,KCNK13,gene,0
4664,PSMC1,gene,0
4665,BC002230,gene,0
4666,GM10433,gene,0
4667,CALM1,gene,1
4668,GM10432,gene,0
4669,TTC7B,gene,0
4670,RPS6KA5,gene,0
4671,9030617O03RIK,gene,0
4672,GPR68,gene,0
4673,CCDC88C,gene,0
4674,MIR1190,gene,0
4675,SMEK1,gene,0
4676,D130020L05RIK,gene,0
4677,KIF4-PS,gene,0
4678,CATSPERB,gene,0
4679,TC2N,gene,0
4680,FBLN5,gene,0
4681,TRIP11,gene,0
4682,ATXN3,gene,0
4683,CPSF2,gene,0
4684,SLC24A4,gene,0
4685,RIN3,gene,0
4686,LGMN,gene,0
4687,GOLGA5,gene,0
4688,CHGA,gene,0
4689,ITPK1,gene,0
4690,MIR1936,gene,0
4691,AK010878-MOAP1,gene,0
4692,MOAP1,gene,0
4693,D230037D09RIK,gene,0
4694,AK010878,gene,0
4695,UBR7,gene,0
4696,BTBD7,gene,0
4697,COX8C,gene,0
4698,UNC79,gene,0
4699,PRIMA1,gene,0
4700,FAM181A,gene,0
4701,ASB2,gene,0
4702,OTUB2,gene,0
4703,DDX24,gene,0
4704,IFI27L1,gene,0
4705,IFI27L2A,gene,0
4706,IFI27L2B,gene,0
4707,PPP4R4,gene,0
4708,SERPINA10,gene,0
4709,SERPINA6,gene,0
4710,SERPINA1F,gene,0
4711,SERPINA1B,gene,0
4712,SERPINA1D,gene,0
4713,SERPINA1A,gene,0
4714,SERPINA1C,gene,0
4715,SERPINA1E,gene,0
4716,SERPINA11,gene,0
4717,SERPINA9,gene,0
4718,SERPINA12,gene,0
4719,SERPINA4-PS1,gene,0
4720,SERPINA5,gene,0
4721,SERPINA3A,gene,0
4722,SERPINA3B,gene,0
4723,SERPINA3C,gene,0
4724,SERPINA3F,gene,0
4725,SERPINA3G,gene,0
4726,SERPINA3H,gene,0
4727,SERPINA3I,gene,0
4728,SERPINA3J,gene,0
4729,SERPINA3K,gene,0
4730,SERPINA3M,gene,0
4731,SERPINA3N,gene,0
4732,GSC,gene,0
4733,DICER1,gene,0
4734,CLMN,gene,0
4735,4831426I19RIK,gene,0
4736,SNHG10,gene,0
4737,SCARNA13,gene,0
4738,GLRX5,gene,0
4739,TCL1B2,gene,0
4740,TCL1B1,gene,0
4741,TCL1B5,gene,0
4742,TCL1B3,gene,0
4743,TCL1B4,gene,0
4744,TCL1,gene,0
4745,2810011L19RIK,gene,0
4746,GM2721,gene,0
4747,D430019H16RIK,gene,1
4748,BDKRB2,gene,0
4749,BDKRB1,gene,0
4750,ATG2B,gene,0
4751,4933433P14RIK,gene,0
4752,AK7,gene,0
4753,PAPOLA,gene,0
4754,VRK1,gene,0
4755,1700121N20RIK,gene,0
4756,4933406K04RIK,gene,0
4757,4930465M20RIK,gene,0
4758,BCL11B,gene,0
4759,SETD3,gene,0
4760,CCNK,gene,0
4761,CCDC85C,gene,0
4762,HHIPL1,gene,0
4763,CYP46A1,gene,0
4764,EML1,gene,1
4765,GM16596,gene,0
4766,EVL,gene,0
4767,DEGS2,gene,0
4768,YY1,gene,0
4769,SLC25A29,gene,0
4770,MIR345,gene,0
4771,SLC25A47,gene,0
4772,WARS,gene,0
4773,WDR25,gene,0
4774,BEGAIN,gene,0
4775,DLK1,gene,0
4776,MEG3,gene,1
4777,MIR1906-1_LOC1,gene,0
4778,MIR1906-2_LOC1,gene,0
4779,MIR770,gene,0
4780,MIR673,gene,0
4781,MIR493,gene,0
4782,MIR337,gene,0
4783,MIR540,gene,0
4784,MIR665,gene,0
4785,MIR3070A,gene,0
4786,MIR3070B,gene,0
4787,RTL1,gene,0
4788,MIR431,gene,0
4789,6430411K18RIK,gene,0
4790,MIR433,gene,0
4791,MIR127,gene,0
4792,MIR434,gene,0
4793,MIR432,gene,0
4794,MIR3071,gene,0
4795,MIR136,gene,0
4796,RIAN,gene,0
4797,MIR341,gene,0
4798,MIR1188,gene,0
4799,MIR370,gene,0
4800,AF357359,gene,1
4801,AF357355,gene,0
4802,MIR882,gene,0
4803,MIR379,gene,0
4804,MIR411,gene,0
4805,MIR299,gene,0
4806,MIR380,gene,0
4807,MIR1197,gene,0
4808,MIR323,gene,0
4809,MIR758,gene,0
4810,MIR329,gene,0
4811,MIR494,gene,0
4812,MIR679,gene,0
4813,MIR1193,gene,0
4814,MIR666,gene,0
4815,MIR543,gene,0
4816,MIR495,gene,0
4817,MIR667,gene,0
4818,MIR376C,gene,0
4819,MIR654,gene,0
4820,MIR376B,gene,0
4821,MIR376A,gene,0
4822,MIR300,gene,0
4823,MIR381,gene,0
4824,MIR487B,gene,0
4825,MIR539,gene,0
4826,MIR382,gene,0
4827,MIR134,gene,0
4828,MIR668,gene,0
4829,MIR485,gene,0
4830,MIRG,gene,0
4831,MIR453,gene,0
4832,MIR154,gene,0
4833,MIR496,gene,0
4834,MIR377,gene,0
4835,MIR541,gene,0
4836,MIR409,gene,0
4837,MIR412,gene,0
4838,MIR369,gene,0
4839,MIR410,gene,0
4840,MIR3072,gene,0
4841,3110009F21RIK,gene,0
4842,DIO3OS,gene,0
4843,MIR1247,gene,0
4844,DIO3,gene,0
4845,PPP2R5C,gene,0
4846,B930059L03RIK,gene,0
4847,DYNC1H1,gene,0
4848,1700001K19RIK,gene,0
4849,HSP90AA1,gene,1
4850,WDR20A,gene,0
4851,STK30,gene,0
4852,ZFP839,gene,0
4853,CINP,gene,0
4854,TECPR2,gene,0
4855,ANKRD9,gene,0
4856,6030440G07RIK,gene,0
4857,RCOR1,gene,0
4858,TRAF3,gene,0
4859,AMN,gene,0
4860,CDC42BPB,gene,0
4861,A230065H16RIK,gene,0
4862,1200009I06RIK,gene,0
4863,TNFAIP2,gene,0
4864,GM266,gene,0
4865,EIF5,gene,0
4866,SNORA28,gene,0
4867,2810029C07RIK,gene,0
4868,MARK3,gene,0
4869,CKB,gene,0
4870,TRMT61A,gene,0
4871,BAG5,gene,0
4872,2810002N01RIK,gene,0
4873,KLC1,gene,0
4874,XRCC3,gene,0
4875,ZFYVE21,gene,0
4876,PPP1R13B,gene,0
4877,5033406O09RIK,gene,0
4878,2010107E04RIK,gene,0
4879,TDRD9,gene,0
4880,BC048943,gene,0
4881,ASPG,gene,0
4882,MIR3073,gene,0
4883,MIR203,gene,0
4884,KIF26A,gene,0
4885,A730018C14RIK,gene,0
4886,B020018J22RIK,gene,0
4887,A530016L24RIK,gene,0
4888,TMEM179,gene,0
4889,INF2,gene,0
4890,ADSSL1,gene,0
4891,SIVA1,gene,0
4892,AKT1,gene,0
4893,ZBTB42,gene,0
4894,AW555464,gene,0
4895,PLD4,gene,0
4896,BC022687,gene,0
4897,CDCA4,gene,0
4898,GPR132,gene,0
4899,JAG2,gene,1
4900,NUDT14,gene,0
4901,BRF1,gene,0
4902,BTBD6,gene,0
4903,PACS2,gene,0
4904,TEX22,gene,0
4905,MTA1,gene,0
4906,CRIP2,gene,1
4907,CRIP1,gene,0
4908,4930427A07RIK,gene,0
4909,TMEM121,gene,0
4910,ADAM6B,gene,0
4911,ADAM6A,gene,0
4912,ZFP386,gene,0
4913,VIPR2,gene,0
4914,WDR60,gene,0
4915,ESYT2,gene,0
4916,D430020J02RIK,gene,0
4917,NCAPG2,gene,0
4918,PTPRN2,gene,0
4919,GM10421,gene,0
4920,GM5441,gene,0
4921,MIR153,gene,0
4922,RAPGEF5,gene,0
4923,CDCA7L,gene,0
4924,DNAHC11,gene,0
4925,SP4,gene,0
4926,D230030E09RIK,gene,0
4927,SP8,gene,0
4928,ABCB5,gene,0
4929,ITGB8,gene,0
4930,MACC1,gene,0
4931,TMEM196,gene,0
4932,SPEER6-PS1,gene,0
4933,2810429I04RIK,gene,0
4934,1700024F13RIK,gene,0
4935,GDI2,gene,0
4936,BC016423,gene,0
4937,ASB13,gene,0
4938,CALML3,gene,0
4939,CALM4,gene,0
4940,CALM5,gene,0
4941,NET1,gene,0
4942,TUBAL3,gene,0
4943,UCN3,gene,0
4944,AKR1C14,gene,0
4945,AKR1C18,gene,0
4946,AKR1C13,gene,0
4947,AKR1C19,gene,0
4948,MARCKSL1-PS4,gene,0
4949,AKR1C12,gene,0
4950,AKR1C6,gene,0
4951,AKR1C20,gene,0
4952,AKR1C21,gene,0
4953,AKR1E1,gene,0
4954,1700016G22RIK,gene,0
4955,KLF6,gene,0
4956,PITRM1,gene,0
4957,PFKP,gene,0
4958,ADARB2,gene,0
4959,WDR37,gene,0
4960,IDI1,gene,0
4961,IDI2,gene,0
4962,GTPBP4,gene,0
4963,LARP4B,gene,0
4964,DIP2C,gene,0
4965,ZMYND11,gene,0
4966,CHRM3,gene,0
4967,ZP4-PS,gene,0
4968,RYR2,gene,0
4969,GM10336,gene,0
4970,MTR,gene,0
4971,ACTN2,gene,0
4972,HEATR1,gene,0
4973,LGALS8,gene,0
4974,EDARADD,gene,0
4975,ERO1LB,gene,0
4976,GPR137B-PS,gene,0
4977,PRL2C4,gene,0
4978,PRL2C3,gene,0
4979,PRL2C2,gene,0
4980,PRL2C5,gene,0
4981,GPR137B,gene,0
4982,NID1,gene,0
4983,LYST,gene,0
4984,GNG4,gene,0
4985,B3GALNT2,gene,0
4986,TBCE,gene,0
4987,GGPS1,gene,0
4988,ARID4B,gene,0
4989,HECW1,gene,0
4990,MRPL32,gene,0
4991,PSMA2,gene,0
4992,AW209491,gene,0
4993,GLI3,gene,0
4994,4933412O06RIK,gene,0
4995,A530046M15,gene,0
4996,INHBA,gene,0
4997,5033411D12RIK,gene,0
4998,2810021B07RIK,gene,0
4999,CDK13,gene,0
5000,MIR466I,gene,0
5001,RALA,gene,0
5002,1600012F09RIK,gene,0
5003,4930448F12RIK,gene,0
5004,POU6F2,gene,0
5005,VPS41,gene,0
5006,AMPH,gene,0
5007,STARD3NL,gene,0
5008,EPDR1,gene,0
5009,SFRP4,gene,0
5010,TXNDC3,gene,0
5011,A530099J19RIK,gene,0
5012,GPR141,gene,0
5013,ELMO1,gene,0
5014,AOAH,gene,0
5015,OLFR1370,gene,0
5016,OLFR263,gene,0
5017,OLFR1368,gene,0
5018,TRIM27,gene,0
5019,GPX5,gene,0
5020,GPX6,gene,0
5021,OLFR1367,gene,0
5022,ZSCAN12,gene,0
5023,ZKSCAN3,gene,0
5024,PGBD1,gene,0
5025,ZFP187,gene,0
5026,MIR1896,gene,0
5027,NKAPL,gene,0
5028,ZKSCAN4,gene,0
5029,ZFP389,gene,0
5030,ZFP192,gene,0
5031,OLFR1366,gene,0
5032,OLFR1535,gene,0
5033,OLFR1364,gene,0
5034,OLFR1362,gene,0
5035,OLFR11,gene,0
5036,OLFR1361,gene,0
5037,OLFR1359_LOC1,gene,0
5038,OLFR1360,gene,0
5039,OLFR1359_LOC2,gene,0
5040,HIST1H2BL,gene,0
5041,HIST1H2AI,gene,0
5042,HIST1H3H,gene,0
5043,HIST1H2BM,gene,0
5044,HIST1H4J,gene,0
5045,HIST1H4K,gene,0
5046,HIST1H2AK,gene,0
5047,HIST1H2BN,gene,0
5048,HIST1H1B,gene,0
5049,HIST1H3I,gene,0
5050,HIST1H2AN,gene,0
5051,HIST1H2BP,gene,0
5052,HIST1H2BR_LOC1,gene,0
5053,HIST1H2BQ_LOC1,gene,0
5054,HIST1H2AO_LOC2,gene,0
5055,HIST1H2AP_LOC1,gene,0
5056,HIST1H4M,gene,0
5057,HIST1H4N_LOC1,gene,0
5058,HIST1H4N_LOC2,gene,0
5059,HIST1H2AO_LOC1,gene,0
5060,HIST1H2AP_LOC2,gene,0
5061,HIST1H2BR_LOC2,gene,0
5062,HIST1H2BQ_LOC2,gene,0
5063,MIR1983,gene,0
5064,ZFP184,gene,0
5065,POM121L2,gene,0
5066,PRSS16,gene,0
5067,HIST1H2AH,gene,0
5068,HIST1H2BK,gene,0
5069,HIST1H4I,gene,0
5070,HIST1H2AG,gene,0
5071,HIST1H2BJ,gene,0
5072,VMN1R188,gene,0
5073,VMN1R189,gene,0
5074,VMN1R191,gene,0
5075,VMN1R192,gene,0
5076,VMN1R193,gene,0
5077,VMN1R194,gene,0
5078,VMN1R195,gene,0
5079,VMN1R196,gene,0
5080,VMN1R197,gene,0
5081,VMN1R198,gene,0
5082,VMN1R199,gene,0
5083,VMN1R200,gene,0
5084,VMN1R-PS103,gene,0
5085,VMN1R201,gene,0
5086,VMN1R202,gene,0
5087,VMN1R203,gene,0
5088,VMN1R204,gene,0
5089,VMN1R205,gene,0
5090,VMN1R206,gene,0
5091,VMN1R207-PS,gene,0
5092,VMN1R208,gene,0
5093,VMN1R209,gene,0
5094,VMN1R210,gene,0
5095,VMN1R211,gene,0
5096,VMN1R212,gene,0
5097,VMN1R213,gene,0
5098,VMN1R214,gene,0
5099,VMN1R215,gene,0
5100,VMN1R216,gene,0
5101,VMN1R217,gene,0
5102,VMN1R218,gene,0
5103,VMN1R219,gene,0
5104,VMN1R220,gene,0
5105,VMN1R221,gene,0
5106,VMN1R222,gene,0
5107,VMN1R223,gene,0
5108,4933404K08RIK,gene,0
5109,ZFP322A,gene,0
5110,ABT1,gene,0
5111,C230035I16RIK,gene,0
5112,BTN1A1,gene,0
5113,BTN2A2,gene,0
5114,HIST1H4H,gene,0
5115,HIST1H2AF,gene,0
5116,HIST1H3G,gene,0
5117,HIST1H2BH,gene,0
5118,HIST1H3F,gene,0
5119,HIST1H4F,gene,0
5120,HIST1H1D,gene,0
5121,HIST1H3E,gene,0
5122,HIST1H2AE,gene,0
5123,HIST1H2BG,gene,0
5124,HIST1H2BF,gene,0
5125,HIST1H2AD,gene,0
5126,HIST1H3D,gene,0
5127,HIST1H4D,gene,0
5128,HIST1H2BE,gene,0
5129,HIST1H1E,gene,0
5130,HIST1H2AC,gene,0
5131,HIST1H2BC,gene,0
5132,HIST1H1T,gene,0
5133,HIST1H4C,gene,0
5134,HFE,gene,0
5135,HIST1H1C,gene,0
5136,HIST1H3C,gene,0
5137,HIST1H2BB,gene,0
5138,HIST1H2AB,gene,0
5139,HIST1H3B,gene,0
5140,HIST1H4B,gene,0
5141,HIST1H4A,gene,0
5142,HIST1H3A,gene,0
5143,HIST1H1A,gene,0
5144,TRIM38,gene,0
5145,SLC17A2,gene,0
5146,SLC17A3,gene,0
5147,SLC17A1,gene,0
5148,SLC17A4,gene,0
5149,HIST1H2BA,gene,0
5150,HIST1H2AA,gene,0
5151,SCGN,gene,0
5152,LRRC16A,gene,0
5153,CMAH,gene,0
5154,GM11346,gene,0
5155,FAM65B,gene,0
5156,GMNN,gene,0
5157,BC005537,gene,0
5158,ACOT13,gene,0
5159,TDP2,gene,0
5160,D130043K22RIK,gene,0
5161,4932702P03RIK,gene,0
5162,ALDH5A1,gene,0
5163,GPLD1,gene,0
5164,MRS2,gene,0
5165,DCDC2A,gene,0
5166,NRSN1,gene,0
5167,GM11351,gene,0
5168,1700092E19RIK,gene,0
5169,HDGFL1,gene,0
5170,PRL,gene,0
5171,PRL3D1,gene,0
5172,PRL3D2,gene,0
5173,PRL3D3,gene,0
5174,PRL3C1,gene,0
5175,PRL3B1,gene,0
5176,PRL3A1,gene,0
5177,PRL6A1,gene,0
5178,PRL8A2,gene,0
5179,PRL2B1,gene,0
5180,PRL8A6,gene,0
5181,PRL8A8,gene,0
5182,PRL8A9,gene,0
5183,PRL8A1,gene,0
5184,PRL7B1,gene,0
5185,PRL7A1,gene,0
5186,PRL7A2,gene,0
5187,PRL7D1,gene,0
5188,PRL7C1,gene,0
5189,PRL2A1,gene,0
5190,PRL2C1,gene,0
5191,PRL4A1,gene,0
5192,PRL5A1,gene,0
5193,2610307P16RIK,gene,0
5194,SOX4,gene,0
5195,A330102I10RIK,gene,0
5196,CDKAL1,gene,0
5197,E2F3,gene,0
5198,MBOAT1,gene,0
5199,AGTR1A,gene,0
5200,UQCRFS1,gene,0
5201,4930519D14RIK,gene,0
5202,DUSP22,gene,0
5203,IRF4,gene,0
5204,EXOC2,gene,0
5205,HUS1B,gene,0
5206,4930401O12RIK,gene,0
5207,FOXQ1,gene,0
5208,1700018A04RIK,gene,0
5209,FOXF2,gene,0
5210,FOXC1,gene,0
5211,GMDS,gene,0
5212,MYLK4,gene,0
